Date,Open,High,Low,Close,Volume
2021-01-04,170.5038299560547,170.5038299560547,170.5038299560547,170.5038299560547,1000
2021-01-05,170.50382874503967,170.50382874503967,159.84733944847468,167.83970642089844,2000
2021-01-06,158.51527340129272,158.51527340129272,157.18321228027344,157.18321228027344,4600
2021-01-07,147.8587831957587,154.5190887451172,147.8587831957587,154.5190887451172,4400
2021-01-08,145.1946609760153,154.5190887451172,145.1946609760153,154.5190887451172,28600
2021-01-11,154.51908458362925,154.51908458362925,143.8625959916548,146.52671813964844,74200
2021-01-12,138.53434679346176,145.1946519277628,137.20228576660156,137.20228576660156,112600
2021-01-13,138.53436394457546,141.198486328125,133.2061191774764,141.198486328125,135800
2021-01-14,141.19847034272692,141.19847034272692,131.60763084774925,139.8664093017578,62200
2021-01-15,134.53816425369445,135.87022528590924,132.67327880859375,132.67327880859375,4400
2021-01-18,135.8702254662147,153.18701890798715,135.8702254662147,138.5343475341797,30600
2021-01-19,138.53434826078868,139.8664093017578,138.53434826078868,139.8664093017578,4600
2021-01-20,133.20609198676215,143.86257934570312,133.20609198676215,143.86257934570312,400
2021-01-21,143.86259167010968,143.86259167010968,138.5343475341797,138.5343475341797,4800
2021-01-22,142.5305306361272,142.5305306361272,138.5343475341797,138.5343475341797,2400
2021-01-25,138.53434826078868,142.53053138369606,138.53434826078868,139.8664093017578,4800
2021-01-26,137.20229919433595,137.20229919433595,133.20611572265625,133.20611572265625,32000
2021-01-27,133.20611572265625,133.20611572265625,133.20611572265625,133.20611572265625,0
2021-01-28,143.8625920072515,143.8625920072515,125.21373748779297,125.21373748779297,4400
2021-01-29,125.21373748779297,125.21373748779297,125.21373748779297,125.21373748779297,0
2021-02-01,125.21373748779297,125.21373748779297,125.21373748779297,125.21373748779297,0
2021-02-02,130.54197692871094,130.54197692871094,130.54197692871094,130.54197692871094,200
2021-02-03,133.20610739968038,133.20610739968038,128.94351196289062,128.94351196289062,3000
2021-02-04,128.94351196289062,128.94351196289062,128.94351196289062,128.94351196289062,200
2021-02-05,127.34503173828124,127.34503173828124,127.34503173828124,127.34503173828125,200
2021-02-08,127.34503467973455,132.67327880859375,127.34503467973455,132.67327880859375,2200
2021-02-09,130.00915674416416,132.67327880859375,125.21373702819088,132.67327880859375,2000
2021-02-10,128.4106875332919,128.94351196289062,128.4106875332919,128.94351196289062,2000
2021-02-11,128.94349837206636,131.6076202392578,128.94349837206636,131.6076202392578,3000
2021-02-15,131.07481384277344,131.07481384277344,131.07481384277344,131.07481384277344,26000
2021-02-16,131.07481384277344,131.07481384277344,131.07481384277344,131.07481384277344,200
2021-02-17,131.07481384277344,131.07481384277344,131.07481384277344,131.07481384277344,0
2021-02-18,131.07481384277344,131.07481384277344,131.07481384277344,131.07481384277344,0
2021-02-19,135.87023081098283,161.17939145224435,135.87023081098283,149.1908416748047,6000
2021-02-22,149.1908416748047,159.84733036586215,149.1908416748047,149.1908416748047,35600
2021-02-23,149.1908416748047,149.1908416748047,149.1908416748047,149.1908416748047,0
2021-02-24,141.1984599345439,147.8587646484375,139.86639899176518,147.8587646484375,8000
2021-02-25,147.8587646484375,147.8587646484375,147.8587646484375,147.8587646484375,200
2021-02-26,138.53434826078868,139.8664093017578,138.53434826078868,139.8664093017578,2600
2021-03-01,138.53434244791666,159.8473182091346,138.53434244791666,155.85113525390625,42800
2021-03-02,155.85114491313968,159.8473281160407,145.1946563720703,145.1946563720703,27000
2021-03-03,145.19465270409216,145.19465270409216,135.8702254662147,138.5343475341797,16400
2021-03-04,135.8702254662147,138.5343475341797,135.8702254662147,138.5343475341797,400
2021-03-05,141.1984614819552,150.52288818359378,141.1984614819552,150.52288818359375,8200
2021-03-08,146.526717439704,146.526717439704,145.1946563720703,145.1946563720703,600
2021-03-09,158.51524353027344,171.83585223029644,135.87020874023438,135.87020874023438,84600
2021-03-10,133.2061033982497,143.86259167010968,126.81221043513372,138.5343475341797,37200
2021-03-12,149.190849609375,149.190849609375,133.20611572265625,133.20611572265625,6800
2021-03-15,133.20611572265625,133.20611572265625,133.20611572265625,133.20611572265625,2600
2021-03-16,133.2061191774764,158.51528182119694,133.2061191774764,141.198486328125,8600
2021-03-17,154.51906092026655,154.51906092026655,131.60761395622703,135.87020874023438,41800
2021-03-18,135.87023202996505,151.85496520996094,133.20610983329905,151.85496520996094,9800
2021-03-19,142.53051842583548,149.1908230251736,142.53051842583548,143.86257934570312,1000
2021-03-22,143.86257934570312,143.86257934570312,135.87021382649738,143.86257934570312,4800
2021-03-23,135.87024156102592,141.198486328125,135.87024156102592,141.198486328125,400
2021-03-24,143.8625959916548,149.19084028764203,133.20610739968038,146.52671813964844,7000
2021-03-25,146.52670118543836,146.52670118543836,143.86257934570312,143.86257934570312,1400
2021-03-26,143.86257934570312,143.86257934570312,143.86257934570312,143.86257934570312,0
2021-03-29,135.87020874023438,135.87020874023438,135.87020874023438,135.87020874023438,1000
2021-03-30,143.8626056331219,147.85878912293083,134.53817749023438,134.53817749023438,15800
2021-03-31,134.5381611460921,139.86640515187793,125.21373413596692,127.34503173828125,6800
2021-04-01,125.7465633392334,127.87786102294922,125.21373891830444,127.87786102294922,1000
2021-04-05,143.86259242466517,145.1946534656343,122.01679135277156,139.8664093017578,2400
2021-04-06,131.0747958658195,131.6076202392578,131.0747958658195,131.6076202392578,1000
2021-04-07,139.8664093017578,139.8664093017578,139.8664093017578,139.8664093017578,400
2021-04-08,139.8664093017578,139.8664093017578,139.8664093017578,139.8664093017578,5200
2021-04-09,131.0748057438777,138.5343475341797,131.0748057438777,138.5343475341797,600
2021-04-12,131.07481384277344,131.07481384277344,131.07481384277344,131.07481384277344,200
2021-04-13,132.14046273580414,132.14046273580414,131.07481384277344,131.07481384277344,2200
2021-04-14,131.07481384277344,131.07481384277344,131.07481384277344,131.07481384277344,0
2021-04-15,133.20611572265625,133.20611572265625,133.20611572265625,133.20611572265625,1000
2021-04-16,134.53817687988283,134.53817687988283,126.27939770507813,133.20611572265625,4600
2021-04-19,133.20611572265625,133.20611572265625,133.20611572265625,133.20611572265625,0
2021-04-20,133.20611572265625,133.20611572265625,133.20611572265625,133.20611572265625,200
2021-04-21,133.2061139843132,155.85115336164645,126.27939605712892,126.2793960571289,6600
2021-04-22,126.81222371586033,130.00917053222656,126.81222371586033,130.00917053222656,5800
2021-04-23,130.54198939625812,131.07481384277344,130.54198939625812,131.07481384277344,800
2021-04-26,131.07481384277344,131.07481384277344,131.07481384277344,131.07481384277344,0
2021-04-27,127.87786102294922,127.87786102294922,127.87786102294922,127.87786102294922,800
2021-04-28,128.41069888708725,141.198486328125,128.41069888708725,141.198486328125,7600
2021-04-29,154.51907994196966,155.85114097595215,137.2022865001972,138.5343475341797,30000
2021-04-30,138.5343475341797,138.5343475341797,138.5343475341797,138.5343475341797,400
2021-05-03,138.5343475341797,138.5343475341797,138.5343475341797,138.5343475341797,800
2021-05-04,151.85494128568672,151.85494128568672,129.476318359375,129.476318359375,16800
2021-05-05,143.86260498046875,143.86260498046875,128.94352001953126,133.20611572265625,6200
2021-05-06,131.07481384277344,131.07481384277344,131.07481384277344,131.07481384277344,200
2021-05-07,131.07481384277344,131.07481384277344,131.07481384277344,131.07481384277344,1800
2021-05-10,131.0748096812855,139.8664127696644,128.94351196289062,128.94351196289062,600
2021-05-11,138.53435103390194,145.1946563720703,138.53435103390194,145.1946563720703,600
2021-05-17,145.19465270409216,149.19083580603967,135.8702254662147,138.5343475341797,19400
2021-05-18,138.53436394457546,145.1946699034493,133.2061191774764,141.198486328125,6400
2021-05-19,133.2061191774764,141.198486328125,133.2061191774764,141.198486328125,3800
2021-05-20,141.198486328125,141.198486328125,141.198486328125,141.198486328125,200
2021-05-21,141.198486328125,141.198486328125,141.198486328125,141.198486328125,1200
2021-05-24,142.5305334214241,142.5305334214241,132.1404571533203,132.1404571533203,7000
2021-05-25,133.2061191774764,143.8626087116745,133.2061191774764,141.198486328125,2600
2021-05-27,137.20227616035984,141.19845896114703,131.6076202392578,131.6076202392578,17200
2021-05-28,130.54198525168678,133.20610739968038,128.94351196289062,128.94351196289062,18400
2021-05-31,128.4106875332919,133.20610739968038,128.4106875332919,128.94351196289062,800
2021-06-02,128.94352001953126,133.20611572265625,128.94352001953126,133.20611572265625,3600
2021-06-03,133.20611572265625,133.20611572265625,133.20611572265625,133.20611572265625,200
2021-06-04,132.67327880859375,132.67327880859375,132.67327880859375,132.67327880859375,1000
2021-06-07,132.67327880859375,132.67327880859375,132.67327880859375,132.67327880859375,0
2021-06-08,127.34503467973455,132.67327880859375,127.34503467973455,132.67327880859375,400
2021-06-09,132.67327880859375,132.67327880859375,132.67327880859375,132.67327880859375,1800
2021-06-10,132.67328157732564,132.67328157732564,132.1404571533203,132.1404571533203,400
2021-06-11,127.87786102294922,127.87786102294922,127.87786102294922,127.87786102294922,200
2021-06-14,127.87787167388613,139.86642214331295,127.87787167388613,134.53817749023438,5600
2021-06-15,141.1984833065826,141.1984833065826,126.27939827796256,134.53817749023438,4000
2021-06-16,139.86641968352887,139.86641968352887,126.27939605712892,126.2793960571289,11400
2021-06-17,126.81221771240233,126.81221771240233,126.81221771240233,126.81221771240234,400
2021-06-18,126.81221218109131,127.87786102294922,125.21373891830444,127.87786102294922,5600
2021-06-21,127.87786102294922,127.87786102294922,127.87786102294922,127.87786102294922,0
2021-06-22,127.87786102294922,127.87786102294922,127.87786102294922,127.87786102294922,0
2021-06-23,127.87786102294922,127.87786102294922,127.87786102294922,127.87786102294922,0
2021-06-24,122.54962921142578,122.54962921142578,122.54962921142578,122.54962921142578,200
2021-06-25,122.54962921142578,122.54962921142578,122.54962921142578,122.54962921142578,200
2021-06-28,122.54962921142578,122.54962921142578,122.54962921142578,122.54962921142578,0
2021-06-29,122.54962921142578,122.54962921142578,122.54962921142578,122.54962921142578,1000
2021-06-30,122.54962921142578,122.54962921142578,122.54962921142578,122.54962921142578,0
2021-07-01,122.54962921142578,122.54962921142578,122.54962921142578,122.54962921142578,1000
2021-07-02,122.54962921142578,122.54962921142578,122.54962921142578,122.54962921142578,200
2021-07-05,122.54962921142578,122.54962921142578,122.54962921142578,122.54962921142578,21000
2021-07-06,122.54962921142578,122.54962921142578,122.54962921142578,122.54962921142578,0
2021-07-07,122.54962921142578,122.54962921142578,122.54962921142578,122.54962921142578,200
2021-07-08,122.54962921142578,122.54962921142578,122.54962921142578,122.54962921142578,0
2021-07-09,122.54962921142578,122.54962921142578,122.54962921142578,122.54962921142578,0
2021-07-12,122.54962921142578,122.54962921142578,122.54962921142578,122.54962921142578,5000
2021-07-13,122.54962921142578,122.54962921142578,122.54962921142578,122.54962921142578,600
2021-07-14,122.54962921142578,122.54962921142578,122.54962921142578,122.54962921142578,0
2021-07-15,122.54962921142578,122.54962921142578,122.54962921142578,122.54962921142578,0
2021-07-16,123.6152676669034,128.94351196289062,123.6152676669034,128.94351196289062,400
2021-07-19,129.476318359375,129.476318359375,129.476318359375,129.476318359375,2000
2021-07-21,129.476318359375,130.00914271476336,129.476318359375,129.476318359375,3600
2021-07-22,130.54199500162093,130.54199500162093,130.00917053222656,130.00917053222656,4000
2021-07-23,130.00917053222656,130.00917053222656,130.00917053222656,130.00917053222656,0
2021-07-26,133.2061033982497,138.5343475341797,133.2061033982497,138.5343475341797,11800
2021-07-27,138.53434826078868,141.19847034272692,138.53434826078868,139.8664093017578,49000
2021-07-28,139.86641164926382,174.4999992957482,139.86641164926382,173.16793823242188,189600
2021-07-29,175.83207872178818,179.82826232910156,173.1679563169126,179.82826232910156,100800
2021-07-30,179.82824970492356,185.156494140625,179.82824970492356,185.156494140625,89400
2021-08-02,185.15647810783938,185.15647810783938,173.1679291656052,183.8244171142578,142600
2021-08-03,191.31048583984375,191.31048583984375,191.31048583984375,191.31048583984375,200
2021-08-04,189.9241836662579,189.9241836662579,184.37895202636716,184.3789520263672,4800
2021-08-05,181.6063373450077,184.37895318233603,181.6063373450077,182.99264526367188,6800
2021-08-06,182.99264526367188,182.99264526367188,182.99264526367188,182.99264526367188,0
2021-08-09,182.99264526367188,182.99264526367188,182.99264526367188,182.99264526367188,0
2021-08-10,182.99264526367188,182.99264526367188,182.99264526367188,182.99264526367188,0
2021-08-12,182.99264526367188,182.99264526367188,182.99264526367188,182.99264526367188,0
2021-08-13,174.67480714859502,174.67480714859502,171.9021911621094,171.90219116210938,17400
2021-08-16,171.9021911621094,171.9021911621094,171.9021911621094,171.90219116210938,0
2021-08-18,163.58433532714844,163.58433532714844,163.58433532714844,163.58433532714844,200
2021-08-19,163.58433532714844,163.58433532714844,163.58433532714844,163.58433532714844,1000
2021-08-20,162.19803637993044,181.6063484253922,152.49388035719957,170.51588439941406,5400
2021-08-23,170.51588439941406,170.51588439941406,170.51588439941406,170.51588439941406,0
2021-08-24,170.51588439941406,170.51588439941406,170.51588439941406,170.51588439941406,0
2021-08-25,170.51588439941406,170.51588439941406,170.51588439941406,170.51588439941406,0
2021-08-26,170.51588439941406,170.51588439941406,170.51588439941406,170.51588439941406,800
2021-08-27,170.51588439941406,170.51588439941406,170.51588439941406,170.51588439941406,0
2021-08-30,170.51588439941406,170.51588439941406,170.51588439941406,170.51588439941406,2000
2021-08-31,170.51588439941406,170.51588439941406,170.51588439941406,170.51588439941406,0
2021-09-01,170.51588439941406,170.51588439941406,170.51588439941406,170.51588439941406,0
2021-09-02,170.51587495965472,170.51587495965472,163.58433532714844,163.58433532714844,1000
2021-09-03,152.49388122558594,152.49388122558594,152.49388122558594,152.49388122558594,5600
2021-09-06,152.49386978149414,188.53787536621095,144.1760223388672,166.35694885253906,118400
2021-09-07,177.4474014945652,177.4474014945652,155.26647630774457,159.42539978027344,6800
2021-09-08,159.42542128129438,159.42542128129438,148.33495719216086,152.49388122558594,14000
2021-09-09,144.17601116884103,152.4938579670434,142.78970336914062,142.78970336914062,8600
2021-09-10,142.78970336914062,177.4473983616505,142.78970336914062,142.78970336914062,40200
2021-09-13,142.78972063566508,177.44741981907893,142.78972063566508,158.0391082763672,83200
2021-09-14,158.03909195609714,177.4474014945652,148.3349371868631,159.42539978027344,49000
2021-09-15,159.4254089070258,159.4254089070258,148.33494567871094,148.33494567871094,27000
2021-09-16,148.3349345679422,152.4938579670434,138.63077997003944,142.78970336914062,44600
2021-09-17,156.65280212402345,177.44742187500003,138.63079833984375,138.63079833984375,432600
2021-09-20,140.01710912531072,171.9021933815696,140.01710912531072,152.49388122558594,129800
2021-09-21,152.4938579670434,153.88016576674377,142.78970336914062,142.78970336914062,36400
2021-09-22,142.78971406455352,156.65279309994708,141.40340616101417,148.33494567871094,37000
2021-09-23,142.78970234210675,151.1075490804819,142.78970234210675,144.17601013183594,27800
2021-09-24,145.56231792156512,180.22001266479492,141.40339455237756,144.17601013183594,205600
2021-09-27,145.5623333270733,180.22003173828122,142.78971745417667,180.22003173828125,409600
2021-09-28,194.0831136703491,194.0831136703491,169.12957048416138,177.44741821289062,166400
2021-09-29,181.6063358306885,191.31049118041994,166.3569488525391,166.35694885253906,81800
2021-09-30,162.198015428626,166.3569389011549,155.26647630774457,159.42539978027344,39000
2021-10-01,158.03910827636716,159.42541624370372,158.03910827636716,158.0391082763672,10000
2021-10-04,173.28850561831177,173.28850561831177,158.03911712390035,164.9706573486328,14600
2021-10-05,164.97063562891503,164.97063562891503,153.8801727294922,153.8801727294922,55000
2021-10-06,144.17601769249717,156.6527884543479,144.17601769249717,153.8801727294922,52000
2021-10-07,153.8801797049386,153.8801797049386,144.17602422805058,145.5623321533203,15400
2021-10-08,151.10756265892175,153.8801784875258,146.94863891601562,146.94863891601562,16800
2021-10-11,149.72126116071428,176.0611126612103,149.72126116071428,174.6748046875,162200
2021-10-12,174.67479309082032,217.6503374226888,174.67479309082032,207.94618225097656,993200
2021-10-13,207.94616154261996,207.94616154261996,194.0830841064453,194.0830841064453,144200
