Date,Open,High,Low,Close,Volume
2021-01-04,411.32074501731176,424.52829187566584,401.8867829756303,415.0943298339844,1064500
2021-01-05,415.0943476474123,422.641517604638,411.3207626687995,416.98114013671875,433300
2021-01-06,416.98111457824706,466.03771629333494,416.98111457824706,452.8301696777344,4910200
2021-01-07,452.8301898503708,464.15094459663004,443.3962275618214,445.28302001953125,1638500
2021-01-08,445.2830020985705,445.2830020985705,435.84904018970246,443.3962097167969,882800
2021-01-11,443.39622992973824,447.16981486531046,433.96226759080764,435.84906005859375,1408900
2021-01-12,439.62264499416597,449.05660733309657,433.96226759080764,435.84906005859375,2115100
2021-01-13,439.622626926588,439.622626926588,428.3018725851308,433.9622497558594,1314900
2021-01-14,433.9622444018983,435.8490367688631,430.18865966796875,430.18865966796875,1258500
2021-01-15,430.18867230520374,435.84904957237745,424.52829503803,428.3018798828125,2302300
2021-01-18,428.301867301004,432.07545203493356,422.6414902001097,430.18865966796875,566300
2021-01-19,430.18865966796875,437.7358291358279,424.5282825670744,430.18865966796875,2152200
2021-01-20,430.18867230520374,432.075464727595,424.52829503803,428.3018798828125,1067800
2021-01-21,428.301867301004,439.62262150279264,426.4150749340392,430.18865966796875,1193000
2021-01-22,430.18867230520374,437.7358419947687,422.64150261563873,428.3018798828125,3041300
2021-01-25,428.30186920850264,433.9622463346062,420.75469970703125,420.75469970703125,2944500
2021-01-26,420.75469970703125,441.5094158360776,415.09432258092767,420.75469970703125,4211600
2021-01-27,420.75470705899323,420.75470705899323,407.5471602006392,415.0943298339844,3312500
2021-01-28,415.0943341936384,418.8679190499442,396.2264099121094,396.2264099121094,2793500
2021-01-29,411.3207493373326,415.0943341936384,388.67924019949777,396.2264099121094,1491500
2021-02-01,396.22641509433964,411.3207547169811,383.0188679245283,400.0,1487100
2021-02-02,399.9999802200883,413.20752673678925,399.9999802200883,407.5471496582031,444300
2021-02-03,411.3207524031538,413.2075448453701,407.5471675187212,409.4339599609375,157200
2021-02-04,409.4339701794931,422.641517604638,409.4339701794931,416.98114013671875,219900
2021-02-05,422.641517604638,422.641517604638,411.3207626687995,416.98114013671875,334000
2021-02-08,416.9811377061152,428.3018925759645,415.09434522780697,426.41510009765625,524300
2021-02-09,428.30187459309894,437.73583658854164,418.86791259765624,424.5282897949219,897700
2021-02-10,424.5282825670744,433.9622444018983,424.5282825670744,430.18865966796875,274700
2021-02-11,430.1886850542727,433.9622700108891,418.8679301844234,426.41510009765625,828500
2021-02-15,426.4150904467982,447.16980723845654,426.4150904467982,441.5094299316406,3343300
2021-02-16,443.3962097167969,443.3962097167969,439.62262495324967,443.3962097167969,848300
2021-02-17,437.73583984375,443.39621708310887,433.96225501751076,437.73583984375,644600
2021-02-18,437.73585252637986,443.39622992973824,426.41509771966315,435.84906005859375,309300
2021-02-19,439.622626926588,445.2830040973166,424.52828780464506,433.9622497558594,677400
2021-02-22,430.18868265523537,443.39622992973824,430.18868265523537,435.84906005859375,278600
2021-02-23,437.73584730656387,439.6226397518508,432.0754699707031,432.0754699707031,268200
2021-02-24,428.3018850801293,443.3962246424246,424.52830018955547,432.0754699707031,506600
2021-02-25,432.0754656292903,485.8490497796605,432.0754656292903,450.9433898925781,4380000
2021-02-26,450.94338461316585,452.83017701740505,443.3962149962091,447.1697998046875,1497500
2021-03-01,447.1697944803441,450.9433792438913,437.73583257147607,443.3962097167969,1339100
2021-03-02,443.396220187263,462.2641444505508,443.396220187263,450.9433898925781,498000
2021-03-03,456.6037563892121,460.3773411527593,443.3962097167969,443.3962097167969,674000
2021-03-04,441.509415435791,456.6037544250488,441.509415435791,452.8301696777344,158200
2021-03-05,452.8301950663078,452.8301950663078,437.7358552307642,449.0566101074219,340600
2021-03-08,449.05659220892665,460.3773466343618,441.50942259196995,447.1697998046875,364000
2021-03-09,449.0565849304199,456.6037544250488,445.28300018310546,452.8301696777344,309100
2021-03-10,456.60376717156447,456.60376717156447,447.16980503992056,450.9433898925781,193700
2021-03-12,450.94337730407716,458.490546798706,447.1697925567627,452.8301696777344,644000
2021-03-15,452.8301846590909,542.4528253728693,452.8301846590909,518.867919921875,10846800
2021-03-16,528.3018867924528,533.0188679245283,490.5660377358491,500.0,1297300
2021-03-17,499.9999955610795,523.5849010120738,495.2830144708807,518.867919921875,1953800
2021-03-18,523.5849032931858,533.0188655146846,509.4339599609375,509.4339599609375,868600
2021-03-19,518.8679188221424,542.4528242231489,509.4339566617399,523.5848999023438,1618900
2021-03-22,523.5848988124303,542.4528230939593,523.5848988124303,528.3018798828125,1454600
2021-03-23,528.3018798828125,542.4528230939593,518.867917742048,528.3018798828125,449600
2021-03-24,528.3018844039352,537.7358466254341,504.71697885018807,509.4339599609375,586500
2021-03-25,509.4339646559495,514.1509458101713,490.5660400390625,490.5660400390625,769200
2021-03-26,490.56603661653037,518.8679233444071,485.8490554952176,504.71697998046875,1043000
2021-03-29,514.1509422230944,518.8679233444071,499.99999885915594,504.71697998046875,479300
2021-03-30,509.43395884102637,528.3018832425458,476.41509113836725,514.1509399414062,1070300
2021-03-31,514.1509483187806,514.1509483187806,481.132080078125,481.132080078125,1314300
2021-04-01,471.6981198607373,485.8490634565594,449.0566101074219,449.0566101074219,4731200
2021-04-05,456.60376941648303,456.60376941648303,418.867920704377,441.5094299316406,2245800
2021-04-06,441.5094401896501,452.8301950663078,441.5094401896501,449.0566101074219,1278600
2021-04-07,452.830187532417,462.2641497726757,449.0566026363135,454.71697998046875,1661400
2021-04-08,454.7169726012183,460.3773498535156,452.83018018378584,460.3773498535156,378000
2021-04-09,464.1509293485279,464.1509293485279,454.7169673698993,456.603759765625,457200
