Date,Open,High,Low,Close,Volume
2023-07-10,102.39230346679688,102.39230346679688,102.39230346679688,102.39230346679688,7573800
2023-07-11,92.91153717041016,92.91153717041016,92.91153717041016,92.91153717041016,2971900
2023-07-12,84.37884521484375,93.8596143401071,84.37884521484375,84.37884521484375,39262900
2023-07-13,76.79422991463308,86.27499903989643,76.79422991463308,84.37884521484375,61081800
2023-07-14,80.58653513590494,84.37884267171223,79.63845825195312,79.63845825195312,13725600
2023-07-17,80.58653748553732,87.22307586669922,79.63846057394277,87.22307586669922,32209100
2023-07-18,88.17115295765011,93.85961443878884,79.63846073594203,81.53461456298828,43017200
2023-07-20,84.37884000890395,84.37884000890395,78.69037888470818,80.58653259277344,8140800
2023-07-21,80.58653249973204,81.53460935267006,76.79422508797994,77.74230194091797,9101000
2023-07-24,77.74230730211413,78.69038422043259,70.1576919555664,70.1576919555664,26867700
2023-07-25,70.15768683446596,71.10576368358036,64.46922573977953,69.20960998535156,16204200
2023-07-26,69.2096151432521,69.2096151432521,65.41730746416978,67.31346130371094,6792500
2023-07-27,67.31345876057942,73.94999694824219,67.31345876057942,73.94999694824219,17895600
2023-07-28,75.8461479291524,80.58653217472443,67.31345628712275,69.20960998535156,38511200
2023-07-31,75.84614780970982,75.84614780970982,65.41730248587473,66.3653793334961,8411100
2023-08-01,67.31345344992245,67.31345344992245,63.5211462133071,64.46922302246094,4164100
2023-08-02,65.41730499267578,66.3653818766276,61.624997456868485,62.57307434082031,7904200
2023-08-03,68.26153564453125,68.26153564453125,61.624997456868485,68.26153564453125,9111600
2023-08-04,69.20961017850078,74.8980712890625,66.36537962321994,74.8980712890625,23223100
2023-08-07,75.84614562988281,79.63845291137694,69.20960788726806,75.84614562988281,28971700
2023-08-08,75.84615607010691,77.74230997185958,71.10577131572522,72.05384826660156,8482200
2023-08-09,75.8461534654772,75.8461534654772,69.20961503724794,70.1576919555664,3417600
2023-08-10,70.15768941243489,71.10576629638672,68.26153564453125,71.10576629638672,2544300
2023-08-11,70.15768941243489,71.10576629638672,68.26153564453125,68.26153564453125,2697900
2023-08-14,69.2096151432521,70.15769206302267,67.31346130371094,67.31346130371094,2837200
2023-08-15,67.31345344992245,69.20960706823013,62.57306940415326,64.46922302246094,5402000
2023-08-16,65.41730499267578,70.15768941243489,63.52115122477213,68.26153564453125,9458100
2023-08-18,68.26153025907628,69.20960706823013,63.5211462133071,64.46922302246094,5082200
2023-08-21,64.46922810872395,66.3653818766276,61.624997456868485,62.57307434082031,16372600
2023-08-22,63.52115122477213,68.26153564453125,62.57307434082031,68.26153564453125,16861700
2023-08-23,74.8980712890625,74.8980712890625,70.15768703026107,74.8980712890625,32486400
2023-08-24,76.79423038379566,79.63846113875105,69.20961503724794,70.1576919555664,19795600
2023-08-25,63.52115122477213,73.00192006429036,63.52115122477213,68.26153564453125,5652200
2023-08-28,61.62499509538923,68.26153302873884,61.62499509538923,66.3653793334961,14730200
2023-08-29,73.00192006429036,73.00192006429036,64.46922810872395,65.41730499267578,4840400
2023-08-30,71.10576344959772,71.10576344959772,63.521148681640625,63.521148681640625,7756900
2023-08-31,66.3653818766276,66.3653818766276,62.57307434082031,65.41730499267578,2691300
2023-09-01,68.26153025907628,68.26153025907628,63.5211462133071,64.46922302246094,2972600
2023-09-04,65.41729983161477,66.36537664076862,62.57306940415326,64.46922302246094,3631500
2023-09-05,66.36537664076862,66.36537664076862,63.5211462133071,64.46922302246094,865900
2023-09-06,66.36537921962453,66.36537921962453,62.57307183564598,63.521148681640625,5026000
2023-09-07,67.31345876057942,67.31345876057942,62.57307434082031,62.57307434082031,2665400
2023-09-08,59.728843688964844,62.57307434082031,58.780766805013016,59.728843688964844,3607200
2023-09-11,59.728844940662384,61.62499874830246,59.728844940662384,60.67692184448242,1720200
2023-09-12,66.3653793334961,66.3653793334961,59.728841400146486,66.3653793334961,6418400
2023-09-13,73.00192006429036,73.00192006429036,62.57307434082031,62.57307434082031,11363200
2023-09-14,57.83269113302231,62.5730756521225,57.83269113302231,60.67692184448242,3147700
2023-09-15,63.52115122477213,66.3653818766276,60.676920572916664,62.57307434082031,3869800
2023-09-18,56.884613037109375,64.46922810872395,56.884613037109375,59.728843688964844,4972100
2023-09-19,56.88461422920227,61.62499874830246,56.88461422920227,60.67692184448242,1234900
2023-09-20,57.832689921061196,60.676920572916664,57.832689921061196,59.728843688964844,814500
2023-09-21,57.832688670004565,59.72884239688996,57.832688670004565,58.780765533447266,707600
2023-09-22,53.09230550130208,60.676920572916664,53.09230550130208,59.728843688964844,3202300
2023-09-25,54.040381216233776,59.72884239688996,54.040381216233776,58.780765533447266,659000
2023-09-26,53.092304352791075,63.521149850660755,53.092304352791075,58.780765533447266,1971400
2023-09-27,57.832689921061196,59.728843688964844,57.832689921061196,59.728843688964844,525100
2023-09-29,54.040381216233776,60.67691926033266,54.040381216233776,58.780765533447266,879900
2023-10-02,58.78076422019083,60.676917904713115,56.88461053566854,57.83268737792969,713000
2023-10-03,54.98845926920573,59.728843688964844,54.98845926920573,56.884613037109375,1860500
2023-10-04,54.988458134577826,62.573073049692006,54.988458134577826,61.624996185302734,18987400
2023-10-05,61.62499612377536,62.573072987218055,57.832688670004565,58.780765533447266,3002600
2023-10-06,55.93653732538223,61.62499874830246,55.93653732538223,60.67692184448242,3060900
